opportunity_id,account_id,opportunity_name,created_date,close_date,stage_name,amount,probability,expected_revenue,owner_id,lead_source,primary_campaign_id,forecast_category,next_step,days_in_current_stage,is_stale
OPP000493,ACC000559,Meridian Platform 55 - HubSpot-SFDC Integration,2026-02-25,2026-06-10,Proposal,71533,0.6,42919.8,USR000018,Webinar,CMP000036,Pipeline,Legal review,99,True
OPP000494,ACC000376,Evergreen Networks 44 - Lead Routing,2025-10-18,2026-01-02,Closed Lost,45212,0.0,0.0,USR000007,Direct,CMP000029,Closed,,54,False
OPP000495,ACC000337,Vertex Systems 29 - Reporting Build,2026-05-23,2026-10-26,Discovery,99884,0.25,24971.0,USR000023,Direct,CMP000003,Pipeline,Executive follow-up,31,False
OPP000496,ACC000280,BluePeak Platform 20 - HubSpot-SFDC Integration,2026-05-05,2026-07-21,Prospecting,15305,0.1,1530.5,USR000011,Paid Search,CMP000027,Commit,No next step logged,4,True
OPP000497,ACC000011,Ironwood Analytics - CRM Cleanup,2025-02-02,2025-06-13,Negotiation,71976,0.75,53982.0,USR000018,Direct,CMP000025,Pipeline,Schedule discovery,11,False
OPP000498,ACC000552,Evergreen Group 93 - HubSpot-SFDC Integration,2025-05-12,2025-10-30,Closed Lost,167650,0.0,0.0,USR000018,Referral,CMP000013,Closed,,12,False
OPP000499,ACC000182,Apex Analytics - CRM Cleanup,2026-06-02,2026-10-14,Proposal,131200,0.6,78720.0,USR000011,Referral,CMP000035,Pipeline,Send proposal,28,False
OPP000500,ACC000282,BluePeak Markets 96 - Lead Routing,2025-11-16,2026-02-24,Closed Won,55090,1.0,55090.0,USR000011,LinkedIn,CMP000017,Closed,,80,False
OPP000501,ACC000511,Apex Data - Lead Routing,2026-05-01,2026-08-12,Proposal,83749,0.6,50249.4,USR000022,Partner,CMP000026,Best Case,Schedule discovery,27,False
OPP000502,ACC000463,Catalyst Health 65 - RevOps Retainer,2026-05-13,2026-08-15,Discovery,120448,0.25,30112.0,USR000021,Outbound,CMP000011,Commit,Schedule discovery,21,False
OPP000503,ACC000092,Ironwood Software - Lead Routing,2025-03-04,2025-06-07,Closed Lost,96503,0.0,0.0,USR000018,Event,CMP000007,Closed,,23,False
OPP000504,ACC000480,BluePeak Cloud 17 - RevOps Retainer,2025-09-24,2025-11-26,Negotiation,28485,0.75,21363.75,USR000019,Direct,CMP000002,Best Case,Technical scoping,4,False
OPP000505,ACC000325,Keystone Cloud - Lifecycle Redesign,2025-01-05,2025-05-01,Demo,110975,0.4,44390.0,USR000005,Content Download,CMP000002,Pipeline,Send proposal,23,False
OPP000506,ACC000248,Signal Health - Lifecycle Redesign,2025-03-23,2025-06-17,Demo,51325,0.4,20530.0,USR000005,Webinar,CMP000004,Commit,Technical scoping,25,False
OPP000507,ACC000005,Summit Solutions - Lead Routing,2025-05-16,2025-08-03,Closed Won,29141,1.0,29141.0,USR000021,Direct,CMP000010,Closed,,84,False
OPP000508,ACC000506,Cobalt Dynamics 47 - Lead Routing,2025-09-12,2025-10-28,Negotiation,51473,0.75,38604.75,USR000019,Paid Search,CMP000005,Best Case,Executive follow-up,14,False
OPP000509,ACC000185,Keystone Markets 79 - CRM Cleanup,2026-01-25,2026-02-20,Proposal,14009,0.6,8405.4,USR000005,Paid Search,CMP000022,Pipeline,Schedule discovery,22,False
OPP000510,ACC000318,Bright Platform 58 - RevOps Retainer,2026-05-29,2026-09-12,Discovery,32631,0.25,8157.75,USR000018,Partner,CMP000029,Commit,Executive follow-up,20,False
OPP000511,ACC000472,Evergreen Markets 21 - Lifecycle Redesign,2025-09-10,2025-12-04,Negotiation,50714,0.75,38035.5,USR000023,Paid Search,CMP000036,Pipeline,Executive follow-up,23,False
OPP000512,ACC000510,Ironwood Group 82 - Lead Routing,2025-03-13,2025-08-14,Demo,104172,0.4,41668.8,USR000018,Outbound,CMP000010,Pipeline,Legal review,18,False
OPP000513,ACC000268,Ironwood Systems 13 - CRM Cleanup,2025-12-15,2026-01-30,Closed Lost,24615,0.0,0.0,USR000009,LinkedIn,CMP000023,Closed,,9,False
OPP000514,ACC000359,Clearpath Health 19 - Reporting Build,2025-09-07,2025-12-15,Demo,43649,0.4,17459.6,USR000027,Paid Search,CMP000009,Pipeline,Executive follow-up,60,True
OPP000515,ACC000307,Nova Data - HubSpot-SFDC Integration,2026-02-11,2026-04-09,Prospecting,55950,0.1,5595.0,USR000009,Content Download,CMP000018,Commit,Legal review,67,True
OPP000516,ACC000436,Vertex Dynamics 39 - Lifecycle Redesign,2025-10-16,2025-12-28,Discovery,130067,0.25,32516.75,USR000021,LinkedIn,,Pipeline,Send proposal,17,False
OPP000517,ACC000332,Bright Dynamics 96 - Reporting Build,2025-10-27,2025-12-10,Closed Lost,24718,0.0,0.0,USR000011,Content Download,CMP000005,Closed,,2,False
OPP000518,ACC000423,BluePeak Intelligence - RevOps Retainer,2025-11-16,2026-03-22,Negotiation,198059,0.75,148544.25,USR000018,Referral,CMP000018,Best Case,No next step logged,23,True
OPP000519,ACC000101,Bright Labs 72 - RevOps Retainer,2025-04-18,2025-08-08,Closed Lost,43918,0.0,0.0,USR000023,Webinar,CMP000003,Closed,,47,False
OPP000520,ACC000408,Clearpath Intelligence 94 - Reporting Build,2026-06-07,2026-10-09,Negotiation,144864,0.75,108648.0,USR000007,Event,CMP000009,Pipeline,Legal review,14,False
OPP000521,ACC000535,Ironwood Health 54 - HubSpot-SFDC Integration,2026-03-28,2026-05-26,Prospecting,59660,0.1,5966.0,USR000022,Paid Search,CMP000007,Best Case,Technical scoping,18,False
OPP000522,ACC000381,Clearpath Networks 88 - Lead Routing,2026-03-14,2026-05-17,Closed Lost,41795,0.0,0.0,USR000007,Direct,CMP000033,Closed,,7,False
OPP000523,ACC000155,Clearpath Works 85 - Lifecycle Redesign,2026-04-06,2026-08-19,Closed Lost,57021,0.0,0.0,USR000023,Referral,CMP000011,Closed,,11,False
OPP000524,ACC000311,Cobalt Markets - Reporting Build,2025-03-13,2025-06-14,Closed Won,141229,1.0,141229.0,USR000011,Outbound,CMP000020,Closed,,57,False
OPP000525,ACC000422,BluePeak Analytics 35 - RevOps Retainer,2025-11-06,2026-03-09,Demo,64944,0.4,25977.6,USR000021,Webinar,CMP000005,Commit,Legal review,36,False
OPP000526,ACC000353,Pioneer Solutions - Reporting Build,2025-08-18,2025-12-02,Closed Lost,125821,0.0,0.0,USR000023,Referral,CMP000007,Closed,,58,False
OPP000527,ACC000033,Signal Group - HubSpot-SFDC Integration,2026-03-05,2026-07-09,Closed Lost,121735,0.0,0.0,USR000009,Direct,CMP000011,Closed,,14,False
OPP000528,ACC000158,Summit Markets 80 - Lead Routing,2026-04-19,2026-07-07,Prospecting,201162,0.1,20116.2,USR000009,Referral,CMP000005,Pipeline,Schedule discovery,24,False
OPP000529,ACC000274,Evergreen Intelligence - Lifecycle Redesign,2025-01-17,2025-05-19,Closed Lost,153707,0.0,0.0,USR000022,Event,CMP000020,Closed,,22,False
OPP000530,ACC000303,Catalyst Dynamics 19 - Lead Routing,2025-04-04,2025-09-08,Closed Won,443014,1.0,443014.0,USR000022,Direct,CMP000001,Closed,,55,False
OPP000531,ACC000092,Ironwood Software - RevOps Retainer,2025-04-22,2025-08-31,Proposal,378894,0.6,227336.4,USR000010,Organic Search,CMP000033,Commit,Send proposal,10,False
OPP000532,ACC000379,Evergreen Networks 48 - Lead Routing,2025-02-14,2025-04-21,Demo,33326,0.4,13330.4,USR000010,Direct,CMP000003,Best Case,Legal review,10,False
OPP000533,ACC000295,Apex Works 74 - Reporting Build,2025-03-04,2025-06-15,Closed Won,63936,1.0,63936.0,USR000011,LinkedIn,CMP000011,Closed,,48,False
OPP000534,ACC000278,Ironwood Systems 49 - Reporting Build,2025-06-18,2025-09-09,Negotiation,12422,0.75,9316.5,USR000023,Direct,CMP000009,Pipeline,Technical scoping,28,False
OPP000535,ACC000158,Summit Markets 80 - Lead Routing,2025-06-01,2025-07-31,Negotiation,254853,0.75,191139.75,USR000010,Organic Search,CMP000033,Pipeline,Executive follow-up,10,False
OPP000536,ACC000064,Vertex Systems - Lead Routing,2025-12-03,2026-05-20,Proposal,209721,0.6,125832.6,USR000021,Event,CMP000006,Best Case,Legal review,7,False
OPP000537,ACC000576,Cobalt Labs 91 - CRM Cleanup,2025-07-28,2025-08-12,Demo,110759,0.4,44303.6,USR000022,Webinar,CMP000001,Pipeline,Schedule discovery,65,True
OPP000538,ACC000151,Cobalt Cloud 98 - CRM Cleanup,2026-04-22,2026-08-03,Proposal,103432,0.6,62059.2,USR000018,Direct,CMP000032,Commit,No next step logged,42,True
OPP000539,ACC000510,Ironwood Group 82 - HubSpot-SFDC Integration,2025-08-15,2025-12-29,Discovery,441882,0.25,110470.5,USR000011,Paid Search,,Pipeline,Schedule discovery,15,False
OPP000540,ACC000589,Nimbus Analytics 95 - CRM Cleanup,2026-05-10,2026-08-29,Discovery,31552,0.25,7888.0,USR000007,Outbound,CMP000033,Commit,Schedule discovery,45,False
OPP000541,ACC000282,BluePeak Markets 96 - HubSpot-SFDC Integration,2025-05-26,2025-08-08,Closed Lost,17746,0.0,0.0,USR000021,Organic Search,CMP000016,Closed,,35,False
OPP000542,ACC000084,Summit Systems - RevOps Retainer,2026-05-05,2026-09-17,Proposal,25828,0.6,15496.8,USR000023,Paid Search,CMP000024,Best Case,Executive follow-up,49,True
OPP000543,ACC000505,Atlas Health 62 - Reporting Build,2025-12-16,2026-05-01,Prospecting,45114,0.1,4511.4,USR000005,Outbound,CMP000036,Best Case,Legal review,26,False
OPP000544,ACC000435,BluePeak Cloud 83 - Lifecycle Redesign,2025-01-30,2025-04-14,Prospecting,68154,0.1,6815.4,USR000014,LinkedIn,CMP000022,Pipeline,Legal review,31,False
OPP000545,ACC000326,Clearpath Intelligence 13 - HubSpot-SFDC Integration,2026-04-17,2026-08-09,Closed Lost,65170,0.0,0.0,USR000018,Event,CMP000004,Closed,,12,False
OPP000546,ACC000601,Summit Markets 88 - HubSpot-SFDC Integration,2025-09-20,2025-12-09,Demo,206598,0.4,82639.2,USR000019,Event,CMP000030,Best Case,Send proposal,50,True
OPP000547,ACC000365,Ironwood Cloud 83 - Lead Routing,2026-06-09,2026-10-23,Demo,30639,0.4,12255.6,USR000010,Organic Search,CMP000022,Commit,No next step logged,54,True
OPP000548,ACC000448,Atlas Markets 54 - CRM Cleanup,2025-03-29,2025-07-17,Negotiation,75991,0.75,56993.25,USR000021,Outbound,CMP000007,Commit,Technical scoping,27,False
OPP000549,ACC000089,Ironwood Data - RevOps Retainer,2025-12-27,2026-04-16,Closed Lost,51797,0.0,0.0,USR000007,Content Download,CMP000012,Closed,,15,False
OPP000550,ACC000353,Pioneer Solutions - HubSpot-SFDC Integration,2025-06-17,2025-11-09,Proposal,98845,0.6,59307.0,USR000005,Paid Search,,Best Case,No next step logged,10,True
OPP000551,ACC000616,Pioneer Platform 96 - Reporting Build,2026-03-03,2026-06-01,Proposal,159916,0.6,95949.6,USR000011,Outbound,CMP000011,Commit,Technical scoping,49,True
OPP000552,ACC000561,Atlas Data 24 - Lifecycle Redesign,2025-09-22,2025-11-29,Demo,6024,0.4,2409.6,USR000018,Organic Search,CMP000007,Pipeline,Technical scoping,26,False
OPP000553,ACC000275,Meridian Labs - CRM Cleanup,2025-11-04,2025-11-19,Demo,12834,0.4,5133.6,USR000005,Direct,CMP000004,Pipeline,Schedule discovery,78,True
OPP000554,ACC000323,Meridian Networks - HubSpot-SFDC Integration,2026-02-18,2026-06-05,Closed Won,34534,1.0,34534.0,USR000019,Content Download,CMP000031,Closed,,63,False
OPP000555,ACC000649,Atlas Data 82 - Lead Routing,2025-06-01,2025-09-21,Negotiation,130773,0.75,98079.75,USR000014,Event,CMP000026,Pipeline,Technical scoping,15,False
OPP000556,ACC000106,Clearpath Data - Lifecycle Redesign,2025-04-07,2025-05-26,Closed Lost,68726,0.0,0.0,USR000009,Direct,CMP000022,Closed,,24,False
OPP000557,ACC000339,BluePeak Solutions - RevOps Retainer,2025-01-20,2025-05-02,Discovery,57360,0.25,14340.0,USR000010,Content Download,CMP000005,Best Case,Legal review,24,False
OPP000558,ACC000588,Ironwood Health 24 - RevOps Retainer,2025-12-22,2026-02-03,Demo,15964,0.4,6385.6,USR000023,Referral,CMP000032,Commit,Executive follow-up,23,False
OPP000559,ACC000136,Atlas Dynamics - Lead Routing,2025-11-11,2026-01-06,Closed Won,20711,1.0,20711.0,USR000022,Paid Search,CMP000011,Closed,,37,False
OPP000560,ACC000489,Nimbus Ops 79 - Reporting Build,2025-09-21,2026-01-06,Closed Lost,35227,0.0,0.0,USR000027,Referral,CMP000023,Closed,,5,False
OPP000561,ACC000231,Summit Group - RevOps Retainer,2025-11-16,2026-04-13,Prospecting,264599,0.1,26459.9,USR000014,Organic Search,CMP000008,Commit,Schedule discovery,12,False
OPP000562,ACC000220,Meridian Intelligence - CRM Cleanup,2025-11-09,2026-02-06,Proposal,20313,0.6,12187.8,USR000009,Direct,,Commit,Technical scoping,6,False
OPP000563,ACC000048,Northstar Group - Reporting Build,2025-05-03,2025-08-13,Closed Lost,8810,0.0,0.0,USR000018,Organic Search,CMP000018,Closed,,17,False
OPP000564,ACC000237,Northstar Markets - CRM Cleanup,2026-03-19,2026-06-24,Negotiation,72548,0.75,54411.0,USR000010,LinkedIn,CMP000007,Commit,Schedule discovery,28,False
OPP000565,ACC000204,Northstar Labs - CRM Cleanup,2026-01-10,2026-03-01,Demo,32010,0.4,12804.0,USR000022,Organic Search,CMP000006,Pipeline,Schedule discovery,36,False
OPP000566,ACC000476,Northstar Data 7 - RevOps Retainer,2025-05-31,2025-08-20,Negotiation,10344,0.75,7758.0,USR000022,Referral,CMP000022,Commit,Executive follow-up,21,False
OPP000567,ACC000097,Pioneer Data 36 - HubSpot-SFDC Integration,2026-04-11,2026-08-13,Demo,57777,0.4,23110.8,USR000021,Partner,CMP000025,Best Case,Send proposal,28,False
OPP000568,ACC000478,Pioneer Ops 98 - Reporting Build,2025-02-15,2025-04-22,Closed Won,7134,1.0,7134.0,USR000007,Direct,CMP000026,Closed,,16,False
OPP000569,ACC000286,Signal Markets 42 - CRM Cleanup,2026-05-23,2026-07-09,Proposal,78573,0.6,47143.8,USR000010,Event,CMP000004,Pipeline,Executive follow-up,39,False
OPP000570,ACC000607,BluePeak Ops 21 - Lifecycle Redesign,2026-05-19,2026-09-20,Proposal,67504,0.6,40502.4,USR000005,Content Download,CMP000023,Pipeline,Legal review,17,False
OPP000571,ACC000508,Signal Health 89 - RevOps Retainer,2026-01-10,2026-04-07,Negotiation,32319,0.75,24239.25,USR000019,Event,CMP000001,Commit,Send proposal,17,False
OPP000572,ACC000147,Vertex Health 82 - HubSpot-SFDC Integration,2026-04-15,2026-06-11,Closed Won,63767,1.0,63767.0,USR000018,Organic Search,CMP000034,Closed,,11,False
OPP000573,ACC000382,Catalyst Works 16 - Lifecycle Redesign,2025-10-10,2026-03-15,Negotiation,175766,0.75,131824.5,USR000011,LinkedIn,CMP000020,Best Case,Executive follow-up,79,True
OPP000574,ACC000023,Vertex Ops - CRM Cleanup,2026-05-09,2026-08-21,Closed Lost,44514,0.0,0.0,USR000005,Webinar,CMP000005,Closed,,22,False
OPP000575,ACC000264,Evergreen Health - Reporting Build,2026-04-25,2026-06-27,Closed Lost,71763,0.0,0.0,USR000027,Event,CMP000036,Closed,,47,False
OPP000576,ACC000131,Bright Cloud 66 - Lifecycle Redesign,2025-09-19,2026-01-21,Closed Won,49440,1.0,49440.0,USR000014,Event,CMP000012,Closed,,70,False
OPP000577,ACC000371,BluePeak Cloud - Reporting Build,2025-08-05,2025-11-30,Prospecting,374638,0.1,37463.8,USR000007,Webinar,CMP000034,Best Case,Legal review,22,False
OPP000578,ACC000633,Catalyst Software 33 - Lead Routing,2026-03-02,2026-06-17,Proposal,251470,0.6,150882.0,USR000010,Direct,CMP000026,Best Case,Technical scoping,36,False
OPP000579,ACC000207,Meridian Works - CRM Cleanup,2026-01-04,2026-06-12,Discovery,230155,0.25,57538.75,USR000007,LinkedIn,CMP000017,Commit,No next step logged,18,True
OPP000580,ACC000001,Nimbus Ops - Reporting Build,2025-12-27,2026-04-11,Closed Won,181042,1.0,181042.0,USR000011,Direct,CMP000027,Closed,,43,False
OPP000581,ACC000251,Vertex Dynamics 65 - Lead Routing,2025-11-20,2026-05-11,Discovery,177163,0.25,44290.75,USR000011,LinkedIn,CMP000011,Pipeline,Technical scoping,16,False
OPP000582,ACC000339,BluePeak Solutions - Lead Routing,2025-08-09,2025-09-27,Closed Won,70821,1.0,70821.0,USR000005,Webinar,CMP000010,Closed,,15,False
OPP000583,ACC000041,Keystone Solutions - RevOps Retainer,2025-01-14,2025-03-02,Prospecting,31848,0.1,3184.8,USR000022,Organic Search,CMP000034,Pipeline,Send proposal,32,False
OPP000584,ACC000022,Summit Dynamics - Lead Routing,2025-07-15,2025-12-17,Closed Lost,123667,0.0,0.0,USR000010,Direct,,Closed,,29,False
OPP000585,ACC000259,Nimbus Software - CRM Cleanup,2025-07-11,2025-11-18,Prospecting,18104,0.1,1810.4,USR000007,Paid Search,CMP000021,Pipeline,No next step logged,14,True
OPP000586,ACC000063,Nova Analytics - Lead Routing,2026-02-25,2026-08-09,Proposal,211649,0.6,126989.4,USR000023,Webinar,CMP000008,Commit,No next step logged,39,True
OPP000587,ACC000333,Keystone Works - Lead Routing,2025-06-21,2025-11-01,Prospecting,26608,0.1,2660.8,USR000005,Organic Search,,Best Case,Executive follow-up,66,True
OPP000588,ACC000407,Meridian Cloud - Reporting Build,2026-06-10,2026-09-21,Demo,98916,0.4,39566.4,USR000009,Content Download,CMP000007,Pipeline,Send proposal,16,False
OPP000589,ACC000327,Cobalt Software 99 - CRM Cleanup,2026-03-04,2026-07-09,Proposal,159623,0.6,95773.8,USR000005,Direct,CMP000007,Commit,Executive follow-up,34,False
OPP000590,ACC000441,Catalyst Intelligence 52 - CRM Cleanup,2025-08-25,2026-01-05,Negotiation,26675,0.75,20006.25,USR000023,Webinar,CMP000029,Best Case,Technical scoping,43,False
OPP000591,ACC000635,Nimbus Markets 25 - Reporting Build,2025-03-16,2025-07-30,Prospecting,73562,0.1,7356.2,USR000022,Referral,CMP000027,Best Case,No next step logged,26,True
OPP000592,ACC000172,Keystone Data 31 - Lifecycle Redesign,2025-11-22,2026-03-12,Negotiation,83692,0.75,62769.0,USR000018,Webinar,CMP000029,Commit,Executive follow-up,9,False
OPP000593,ACC000095,Cobalt Works - Lifecycle Redesign,2025-11-14,2026-03-08,Closed Won,69074,1.0,69074.0,USR000022,Referral,CMP000025,Closed,,36,False
OPP000594,ACC000121,Bright Software - HubSpot-SFDC Integration,2025-01-05,2025-05-30,Prospecting,51370,0.1,5137.0,USR000007,Event,CMP000030,Commit,Send proposal,31,False
OPP000595,ACC000239,Evergreen Works - Lifecycle Redesign,2026-04-27,2026-07-26,Negotiation,113638,0.75,85228.5,USR000022,Paid Search,CMP000009,Commit,Schedule discovery,57,True
OPP000596,ACC000193,Nova Networks 81 - Lifecycle Redesign,2026-05-09,2026-10-19,Closed Won,115625,1.0,115625.0,USR000011,Webinar,CMP000017,Closed,,21,False
OPP000597,ACC000314,Apex Works 61 - Lead Routing,2025-09-10,2025-12-01,Proposal,127820,0.6,76692.0,USR000014,Event,CMP000016,Best Case,Send proposal,35,False
OPP000598,ACC000577,Cobalt Works 99 - RevOps Retainer,2025-09-27,2025-11-18,Closed Lost,28662,0.0,0.0,USR000019,Referral,CMP000033,Closed,,13,False
OPP000599,ACC000589,Nimbus Analytics 95 - Lead Routing,2025-02-14,2025-06-23,Prospecting,184223,0.1,18422.3,USR000011,Direct,CMP000014,Pipeline,Legal review,33,False
OPP000600,ACC000436,Vertex Dynamics 39 - Lead Routing,2025-08-12,2025-12-29,Demo,144306,0.4,57722.4,USR000018,Partner,CMP000018,Best Case,Send proposal,33,False
OPP000601,ACC000463,Catalyst Health 65 - CRM Cleanup,2025-01-11,2025-06-15,Discovery,194523,0.25,48630.75,USR000027,LinkedIn,CMP000035,Best Case,Schedule discovery,12,False
OPP000602,ACC000621,Signal Labs 78 - HubSpot-SFDC Integration,2026-02-27,2026-09-12,Demo,152021,0.4,60808.4,USR000010,Webinar,CMP000012,Commit,No next step logged,26,True
OPP000603,ACC000402,Nimbus Analytics 49 - CRM Cleanup,2026-05-05,2026-08-09,Negotiation,24487,0.75,18365.25,USR000021,Partner,CMP000028,Best Case,No next step logged,42,True
OPP000604,ACC000198,Cobalt Networks - CRM Cleanup,2025-04-07,2025-04-22,Negotiation,15945,0.75,11958.75,USR000019,Webinar,CMP000020,Best Case,Technical scoping,31,False
OPP000605,ACC000053,Nimbus Labs 15 - RevOps Retainer,2026-03-28,2026-07-18,Closed Lost,15737,0.0,0.0,USR000007,Content Download,CMP000003,Closed,,22,False
OPP000606,ACC000337,Vertex Systems 29 - Lifecycle Redesign,2025-04-11,2025-08-14,Negotiation,62466,0.75,46849.5,USR000007,Event,,Commit,Schedule discovery,24,False
OPP000607,ACC000575,Meridian Ops 42 - CRM Cleanup,2025-03-23,2025-07-20,Closed Won,413993,1.0,413993.0,USR000014,Webinar,CMP000036,Closed,,21,False
OPP000608,ACC000303,Catalyst Dynamics 19 - CRM Cleanup,2026-03-04,2026-07-22,Demo,111862,0.4,44744.8,USR000014,Webinar,CMP000007,Best Case,Legal review,39,False
OPP000609,ACC000207,Meridian Works - Lifecycle Redesign,2026-05-31,2026-10-28,Demo,434961,0.4,173984.4,USR000007,Referral,CMP000014,Pipeline,Schedule discovery,11,False
OPP000610,ACC000480,BluePeak Cloud 17 - HubSpot-SFDC Integration,2025-11-29,2026-03-09,Prospecting,87393,0.1,8739.3,USR000009,Webinar,CMP000026,Pipeline,Executive follow-up,12,False
OPP000611,ACC000331,Clearpath Health - RevOps Retainer,2025-02-23,2025-05-03,Negotiation,15331,0.75,11498.25,USR000027,Direct,CMP000007,Best Case,Technical scoping,20,False
OPP000612,ACC000007,BluePeak Health - CRM Cleanup,2025-12-10,2026-04-28,Closed Lost,113684,0.0,0.0,USR000007,Referral,CMP000006,Closed,,2,False
OPP000613,ACC000436,Vertex Dynamics 39 - Lifecycle Redesign,2025-09-28,2026-02-17,Demo,229771,0.4,91908.4,USR000007,Direct,CMP000027,Commit,Executive follow-up,23,False
OPP000614,ACC000547,Summit Platform 29 - Lifecycle Redesign,2025-09-01,2026-01-08,Closed Lost,31184,0.0,0.0,USR000022,Outbound,,Closed,,31,False
OPP000615,ACC000310,Cobalt Labs 56 - Reporting Build,2025-08-17,2025-12-04,Closed Lost,53377,0.0,0.0,USR000007,Outbound,CMP000029,Closed,,31,False
OPP000616,ACC000126,Meridian Software 78 - CRM Cleanup,2025-01-24,2025-06-07,Demo,139256,0.4,55702.4,USR000011,Organic Search,CMP000032,Best Case,Technical scoping,16,False
